5.561240439243133604e-01,8.993575052483093746e-01,3.705792562173347848e-01
8.331473376100627659e-01,6.469569571040536538e-01,3.709684021969855694e-01
4.286343021508083329e-01,4.932313021908097395e-01,-1.432903255167801149e-01
1.013095376877238385e+00,7.920790251806518745e-01,2.425673371937501488e-01
-5.981556969465996465e-01,-4.666797713513789470e-01,-2.870276221424806207e-01
-1.669897063798688741e-01,-6.133893250073250147e-01,-8.899752288535997535e-02
8.109748163250948272e-01,4.463291482415342459e-01,3.675623094575560801e-01
-6.740812854113393815e-01,2.526087821801709099e-01,-2.492908759764015936e-01
1.200619264815167675e+00,6.511665049792658699e-01,-8.240127421147395992e-02
-5.301797686672146126e-01,-4.366325668554060790e-01,-2.062788920120324776e-01
1.883723536214693406e-01,7.787693106496456075e-01,3.179851596075461417e-01
-5.981642446453949713e-01,5.321701596173540327e-01,3.176096539285243603e-01
3.508115015367196388e-01,-5.308807628323372052e-01,-9.144304190276002220e-02
-3.506565638850852595e-01,-1.265745788401307470e+00,2.058951791384778796e-01
6.348395713768372195e-01,-4.397091942783176027e-02,-9.160423181450388919e-02
1.829534742035558992e-01,8.473743436230009030e-01,-3.505842766398635235e-01
-8.213207903381205544e-01,5.997520276227656932e-01,-3.746148847997320952e-01
8.522128359868457181e-01,-6.907180015232379233e-01,-3.622437058238812679e-01
1.259640399198457550e-01,-1.211537619233671981e+00,3.050757675198301211e-01
6.971331343147320059e-01,6.269182262755389479e-01,-3.697653318345140439e-01
-7.619635952643720733e-01,1.000580838246942550e+00,2.724476985884933256e-01
-6.163802477258970569e-01,-1.398063055349866024e-01,7.230506948252787836e-02
6.348155549042960866e-01,-6.963755250238448102e-01,3.705343880033368231e-01
8.384984615836619387e-03,1.126478045747123513e+00,3.530161598036579695e-01
-5.857287625799675324e-01,-1.243738318464198134e+00,-1.343324301381701620e-02
9.564543298598598975e-01,9.606652936892192685e-01,-1.190185742535630614e-01
7.940443861718187168e-01,-1.067806059695416865e+00,-1.768445548742995088e-01
-2.444875311229923187e-01,6.033378282733167230e-01,1.371804344808329745e-01
1.142170780402112396e+00,2.418732605466291374e-01,-3.355125571461002876e-01
-7.931241805195132777e-01,5.859862499240016120e-01,-3.747429116409273786e-01
