4.860342110268968119e-01,5.337434664494307146e-01,2.515442302923557860e-01
6.345432108085585776e-01,-3.429141109714740066e-01,-2.508713354222401604e-01
-2.805710140465838554e-01,-7.727030586914416244e-01,3.300969141088755943e-01
-4.156574779965894750e-01,1.293964946441075625e+00,-1.080823961845752135e-01
5.040732722496260587e-01,-4.325666250012591973e-01,1.669869680246088284e-01
5.526696780162354550e-01,-4.443927224218456318e-01,-2.367395358109433134e-01
4.742513508094448049e-01,-4.843023626486828159e-01,1.919272263020424529e-01
6.610817085202831400e-01,-5.459297844637416020e-02,-1.651656639803379123e-01
-1.275721091600298784e+00,-4.433272553750897127e-01,-1.331728603279915268e-01
-4.474428824391478710e-01,-7.706703408756533369e-01,3.588529020331859831e-01
4.251177230358120229e-01,4.640313134707110265e-01,-5.679042158117340866e-02
-5.910907389358236452e-01,5.205917733644638279e-01,-3.090883156925594011e-01
-8.839750844416793818e-02,-8.615767869740044160e-01,3.502794712241510400e-01
4.485584680531415902e-01,-1.138897734202255041e+00,-3.007118761407959195e-01
6.918640541269120980e-01,-3.014934257790157224e-01,2.836434050755975989e-01
-1.390289689842690857e-01,-6.107674565986785931e-01,3.227177461929289781e-02
1.048017776097429077e-02,-7.523191922549985478e-01,2.816298462821222315e-01
7.019050797507183637e-01,-1.139996296128481745e+00,-1.608437797975059702e-01
2.494718059759131468e-01,6.852158516877984162e-01,-2.594251063570602311e-01
5.464438725746952885e-01,3.129123703612615714e-01,5.915043850120309255e-02
-3.278470936978321593e-01,-7.382517647057909027e-01,3.219849309740622778e-01
9.698903059607894006e-01,-2.832643947596878431e-01,-3.748555149527186270e-01
-7.468641418307631064e-01,-5.496057181026858807e-01,-3.678840939320492942e-01
-1.014302609062397664e+00,-7.178473528692704830e-01,2.859345304289401257e-01
3.150650867775852682e-01,-1.246768422249866504e+00,2.425920507221173972e-01
1.179828149474760612e-01,-6.348706263123250482e-01,1.229842743601114174e-01
3.234557615212512172e-01,-8.803748187028060945e-01,3.698247966467467784e-01
-1.097481655339366702e+00,-5.750130048029505891e-01,2.889756133364144164e-01
-9.092644010340208416e-01,1.028024690208194203e+00,4.372756693253447569e-02
-5.847110757969136152e-01,-3.075257972248692240e-01,-1.595836938971075536e-01
7.018843236731963087e-01,-1.150383118684569217e+00,1.407123719769354242e-01
-2.694914464746783755e-01,-6.273917698302812207e-01,2.000580017326588078e-01
4.532244570083561186e-01,-1.099629546521950774e+00,-3.236735272237177274e-01
6.989501604058819817e-01,1.870476817437910777e-01,2.533731175817784953e-01
2.035442813227266723e-01,-8.209365660406348075e-01,-3.418266256619321153e-01
3.804922062031447227e-01,5.043290601376335669e-01,-7.088816132706284023e-02
7.630597321237145847e-01,-9.192290017412853009e-01,-3.205115625245114064e-01
4.665851292460901911e-01,-4.639470176883739860e-01,-1.537951655389107886e-01
8.648173295235495051e-01,-9.303854683206554954e-01,-2.599843019281339318e-01
-5.831979319268674189e-01,-1.124713904520470598e+00,-2.633924308010736626e-01
7.993776939768685308e-01,1.106957647570924630e+00,8.424009537273088877e-02
-1.990076315881579849e-01,6.023176091241236874e-01,8.318454787509681203e-02
-3.842006108524254615e-01,5.265512172861402940e-01,1.392626122162037849e-01
9.921174023513399387e-01,-2.408038785536902593e-01,3.744158579843487322e-01
-8.318893390228899731e-01,3.321492355696679666e-01,3.602170828786662726e-01
-4.562393031278904609e-01,4.787220409906842722e-01,-1.609756218682345252e-01
-4.054724886393032968e-01,-5.227419294744999334e-01,-1.615120564758276700e-01
9.565767437651913063e-01,3.434602019098612624e-01,-3.746426130591682946e-01
-6.969501447476901257e-01,4.517817048083039300e-01,-3.345420922509354522e-01
1.457764319816057599e-02,6.507057944862852938e-01,-1.368670509219602760e-01
5.750484201980551324e-01,-6.057057361351946279e-01,-3.368474045664049954e-01
-1.289947081150053521e+00,4.587134538035967934e-01,-6.636686238147535000e-02
2.331974263233195510e-01,-1.073436745409350301e+00,3.618392737036350004e-01
8.612786164395026534e-01,-6.633721664967880960e-01,3.647360872899490514e-01
-9.740794660157711116e-01,-8.293369490080720885e-01,2.502232742098967622e-01
1.038275385066942391e-01,1.336055551676818887e+00,1.580126829996486570e-01
5.330904497233220907e-01,3.262861897523220422e-01,3.723248438426754285e-03
9.443069406903268348e-01,-9.145104895551596780e-01,2.041629260854385119e-01
6.271230505832805502e-01,-1.262443583678047598e-01,1.039790946691912937e-01
1.261192002147758728e+00,5.073610703480718742e-01,-1.069712534897676870e-01
-1.116315988165895057e+00,8.019634870438497876e-01,1.895617260746956800e-02
-2.756550623412957757e-01,-7.446372218807222332e-01,-3.133654413919696458e-01
1.493860376855956629e-01,-1.326436290919412064e+00,-1.688766295214099711e-01
1.357628013868874106e+00,1.884329320628000681e-01,5.700136682268144156e-02
6.565150752070613160e-01,2.131063009685030957e-02,-1.512631128510684708e-01
-1.314870184219850913e+00,1.240808159420545148e-01,1.943423355483648307e-01
-5.361365861411582223e-01,-7.432400506138526763e-01,3.655700263963466701e-01
4.090955010050540963e-01,-5.817136707582162281e-01,-2.391589724730091293e-01
-6.297332557735222380e-01,5.695514170153297417e-01,3.432943160112817971e-01
1.079141242728497430e+00,4.790999888037333898e-02,3.663226455674216675e-01
6.296308363821613296e-01,-3.324725148458004265e-01,-2.401930783586065377e-01
-8.340315558354164382e-01,1.064200257088862234e+00,1.290811380654623974e-01
8.473406206923980166e-01,-3.100210219657780208e-01,3.620424209110514324e-01
-3.974299752709537503e-01,-8.813217432502108428e-01,3.735263686252055515e-01
-8.444602313559045337e-01,-2.702661108277498031e-02,-3.414186537517654441e-01
9.887585887208080737e-02,8.506864116431395173e-01,-3.464215216316024470e-01
3.544188137228422852e-01,-1.279722253261963871e+00,-1.819634745317093849e-01
